"","time","value","comment"
"220",2013-03-01 18:15:00,1516.5,"closing_time_past;prev_time=>2013-03-01 18:10:00,prev_stock_market=>CME"
"221",2013-03-01 18:20:00,1516.75,"closing_time_past;prev_time=>2013-03-01 18:19:57.257,prev_stock_market=>XCME"
"222",2013-03-01 18:25:00,1516.75,"closing_time_past;prev_time=>2013-03-01 18:19:57.257,prev_stock_market=>XCME"
"223",2013-03-01 18:30:00,1517.25,"closing_time_past;prev_time=>2013-03-01 18:30:00,prev_stock_market=>CME"
"224",2013-03-01 18:35:00,1517.25,"closing_time_past;prev_time=>2013-03-01 18:30:00,prev_stock_market=>CME"
"225",2013-03-01 18:40:00,1516.75,"closing_time_past;prev_time=>2013-03-01 18:40:00,prev_stock_market=>CME"
"226",2013-03-01 18:45:00,1516.75,"closing_time_past;prev_time=>2013-03-01 18:40:00,prev_stock_market=>CME"
"227",2013-03-01 18:50:00,1514.5,"closing_time_past;prev_time=>2013-03-01 18:50:00,prev_stock_market=>CME"
"228",2013-03-01 18:55:00,1514.5,"closing_time_past;prev_time=>2013-03-01 18:50:00,prev_stock_market=>CME"
"229",2013-03-01 19:00:00,1516.25,"closing_time_past;prev_time=>2013-03-01 19:00:00,prev_stock_market=>CME"
"230",2013-03-01 19:05:00,1516,"closing_time_past;prev_time=>2013-03-01 19:00:00.141,prev_stock_market=>XCME"
"231",2013-03-01 19:10:00,1516.75,"closing_time_past;prev_time=>2013-03-01 19:10:00,prev_stock_market=>CME"
"232",2013-03-01 19:15:00,1517,"closing_time_past;prev_time=>2013-03-01 19:10:00.386,prev_stock_market=>XCME"
"233",2013-03-01 19:20:00,1518,"closing_time_past;prev_time=>2013-03-01 19:20:00,prev_stock_market=>CME"
"234",2013-03-01 19:25:00,1517.5,"closing_time_past;prev_time=>2013-03-01 19:20:00.715,prev_stock_market=>XCME"
"235",2013-03-01 19:30:00,1515.5,"closing_time_past;prev_time=>2013-03-01 19:30:00,prev_stock_market=>CME"
"236",2013-03-01 19:35:00,1515.75,"closing_time_past;prev_time=>2013-03-01 19:30:00.663,prev_stock_market=>XCME"
"237",2013-03-01 19:40:00,1515.75,"closing_time_past;prev_time=>2013-03-01 19:40:00,prev_stock_market=>CME"
"238",2013-03-01 19:45:00,1516.25,"closing_time_past;prev_time=>2013-03-01 19:41:00.329,prev_stock_market=>XCME"
"239",2013-03-01 19:50:00,1514.5,"closing_time_past;prev_time=>2013-03-01 19:50:00,prev_stock_market=>CME"
"240",2013-03-01 19:55:00,1514.25,"closing_time_past;prev_time=>2013-03-01 19:50:01.061,prev_stock_market=>XCME"
"241",2013-03-01 20:00:00,1516.25,"closing_time_past;prev_time=>2013-03-01 20:00:00,prev_stock_market=>CME"
"242",2013-03-01 20:05:00,1516.25,"closing_time_past;prev_time=>2013-03-01 20:00:00.826,prev_stock_market=>XCME"
"243",2013-03-01 20:10:00,1517.25,"closing_time_past;prev_time=>2013-03-01 20:10:00,prev_stock_market=>CME"
"244",2013-03-01 20:15:00,1517.25,"closing_time_past;prev_time=>2013-03-01 20:10:00,prev_stock_market=>CME"
"245",2013-03-01 20:20:00,1516,"closing_time_past;prev_time=>2013-03-01 20:20:00,prev_stock_market=>CME"
"246",2013-03-01 20:25:00,1516.25,"closing_time_past;prev_time=>2013-03-01 20:20:00.675,prev_stock_market=>XCME"
"247",2013-03-01 20:30:00,1516,"closing_time_past;prev_time=>2013-03-01 20:30:00,prev_stock_market=>CME"
"248",2013-03-01 20:35:00,1515.5,"closing_time_past;prev_time=>2013-03-01 20:30:01.18,prev_stock_market=>XCME"
"249",2013-03-01 20:40:00,1516.5,"closing_time_past;prev_time=>2013-03-01 20:40:00,prev_stock_market=>CME"
"250",2013-03-01 20:45:00,1516.5,"closing_time_past;prev_time=>2013-03-01 20:40:01.43,prev_stock_market=>XCME"
"251",2013-03-01 20:50:00,1517.25,"closing_time_past;prev_time=>2013-03-01 20:50:00,prev_stock_market=>CME"
"252",2013-03-01 20:55:00,1517.5,"closing_time_past;prev_time=>2013-03-01 20:50:01.734,prev_stock_market=>XCME"
"253",2013-03-01 21:00:00,1516.25,"closing_time_past;prev_time=>2013-03-01 21:00:00,prev_stock_market=>CME"
"254",2013-03-01 21:05:00,1516.5,"closing_time_past;prev_time=>2013-03-01 21:00:01.847,prev_stock_market=>XCME"
"255",2013-03-01 21:10:00,1516.25,"closing_time_past;prev_time=>2013-03-01 21:10:00,prev_stock_market=>CME"
"256",2013-03-01 21:15:00,1516.75,"closing_time_past;prev_time=>2013-03-01 21:15:00,prev_stock_market=>CME"
"257",2013-03-01 21:20:00,1516.75,"closing_time_past;prev_time=>2013-03-01 21:19:35.526,prev_stock_market=>XCME"
"258",2013-03-01 21:25:00,1516.75,"closing_time_past;prev_time=>2013-03-01 21:19:35.526,prev_stock_market=>XCME"
"259",2013-03-01 21:30:00,1516,"closing_time_past;prev_time=>2013-03-01 21:30:00,prev_stock_market=>CME"
"260",2013-03-01 21:35:00,1516,"closing_time_past;prev_time=>2013-03-01 21:30:00,prev_stock_market=>CME"
"261",2013-03-01 21:40:00,1515.75,"closing_time_past;prev_time=>2013-03-01 21:40:00,prev_stock_market=>CME"
"262",2013-03-01 21:45:00,1515.75,"closing_time_past;prev_time=>2013-03-01 21:40:01,prev_stock_market=>XCME"
"263",2013-03-01 21:50:00,1516.25,"closing_time_past;prev_time=>2013-03-01 21:50:00,prev_stock_market=>CME"
"264",2013-03-01 21:55:00,1516.25,"closing_time_past;prev_time=>2013-03-01 21:50:00,prev_stock_market=>CME"
"265",2013-03-01 22:00:00,1516.25,"closing_time_past;prev_time=>2013-03-01 22:00:00,prev_stock_market=>CME"
"266",2013-03-01 22:05:00,1516.25,"closing_time_past;prev_time=>2013-03-01 22:00:00,prev_stock_market=>CME"
"267",2013-03-01 22:10:00,1515.5,"closing_time_past;prev_time=>2013-03-01 22:10:00,prev_stock_market=>CME"
"268",2013-03-01 22:15:00,1516.75,"closing_time_past;prev_time=>2013-03-01 22:14:00,prev_stock_market=>CME"
"269",2013-03-01 22:20:00,1516,"closing_time_past;prev_time=>2013-03-01 22:15:00.047,prev_stock_market=>XCME"
"270",2013-03-01 22:25:00,1516,"closing_time_past;prev_time=>2013-03-01 22:21:23.68,prev_stock_market=>XCME"
"271",2013-03-01 22:30:00,1516,"closing_time_past;prev_time=>2013-03-01 22:21:23.68,prev_stock_market=>XCME"
"272",2013-03-01 22:35:00,1516,"closing_time_past;prev_time=>2013-03-01 22:21:23.68,prev_stock_market=>XCME"
"273",2013-03-01 22:40:00,1516,"closing_time_past;prev_time=>2013-03-01 22:21:23.68,prev_stock_market=>XCME"
"274",2013-03-01 22:45:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"275",2013-03-01 22:50:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"276",2013-03-01 22:55:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"277",2013-03-01 23:00:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"278",2013-03-01 23:05:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"279",2013-03-01 23:10:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"280",2013-03-01 23:15:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"281",2013-03-01 23:20:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"282",2013-03-01 23:25:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"283",2013-03-01 23:30:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"284",2013-03-01 23:35:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"285",2013-03-01 23:40:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"286",2013-03-01 23:45:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"287",2013-03-01 23:50:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"288",2013-03-01 23:55:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"289",2013-03-02 00:00:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"290",2013-03-02 00:05:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"291",2013-03-02 00:10:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"292",2013-03-02 00:15:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"293",2013-03-02 00:20:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"294",2013-03-02 00:25:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"295",2013-03-02 00:30:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"296",2013-03-02 00:35:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"297",2013-03-02 00:40:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"298",2013-03-02 00:45:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"299",2013-03-02 00:50:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"300",2013-03-02 00:55:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"301",2013-03-02 01:00:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"302",2013-03-02 01:05:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"303",2013-03-02 01:10:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"304",2013-03-02 01:15:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"305",2013-03-02 01:20:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"306",2013-03-02 01:25:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"307",2013-03-02 01:30:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"308",2013-03-02 01:35:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"309",2013-03-02 01:40:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"310",2013-03-02 01:45:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"311",2013-03-02 01:50:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"312",2013-03-02 01:55:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"313",2013-03-02 02:00:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"314",2013-03-02 02:05:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"315",2013-03-02 02:10:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"316",2013-03-02 02:15:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"317",2013-03-02 02:20:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"318",2013-03-02 02:25:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"319",2013-03-02 02:30:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"320",2013-03-02 02:35:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"321",2013-03-02 02:40:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"322",2013-03-02 02:45:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"323",2013-03-02 02:50:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"324",2013-03-02 02:55:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"325",2013-03-02 03:00:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"326",2013-03-02 03:05:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"327",2013-03-02 03:10:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"328",2013-03-02 03:15:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"329",2013-03-02 03:20:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"330",2013-03-02 03:25:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"331",2013-03-02 03:30:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"332",2013-03-02 03:35:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"333",2013-03-02 03:40:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"334",2013-03-02 03:45:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"335",2013-03-02 03:50:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"336",2013-03-02 03:55:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"337",2013-03-02 04:00:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"338",2013-03-02 04:05:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"339",2013-03-02 04:10:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"340",2013-03-02 04:15:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"341",2013-03-02 04:20:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"342",2013-03-02 04:25:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"343",2013-03-02 04:30:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"344",2013-03-02 04:35:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"345",2013-03-02 04:40:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"346",2013-03-02 04:45:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"347",2013-03-02 04:50:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"348",2013-03-02 04:55:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"349",2013-03-02 05:00:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"350",2013-03-02 05:05:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"351",2013-03-02 05:10:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"352",2013-03-02 05:15:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"353",2013-03-02 05:20:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"354",2013-03-02 05:25:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"355",2013-03-02 05:30:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"356",2013-03-02 05:35:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"357",2013-03-02 05:40:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"358",2013-03-02 05:45:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"359",2013-03-02 05:50:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"360",2013-03-02 05:55:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"361",2013-03-02 06:00:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"362",2013-03-02 06:05:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"363",2013-03-02 06:10:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"364",2013-03-02 06:15:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"365",2013-03-02 06:20:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"366",2013-03-02 06:25:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"367",2013-03-02 06:30:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"368",2013-03-02 06:35:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"369",2013-03-02 06:40:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"370",2013-03-02 06:45:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"371",2013-03-02 06:50:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"372",2013-03-02 06:55:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"373",2013-03-02 07:00:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"374",2013-03-02 07:05:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"375",2013-03-02 07:10:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"376",2013-03-02 07:15:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"377",2013-03-02 07:20:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"378",2013-03-02 07:25:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"379",2013-03-02 07:30:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"380",2013-03-02 07:35:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"381",2013-03-02 07:40:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"382",2013-03-02 07:45:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"383",2013-03-02 07:50:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"384",2013-03-02 07:55:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"385",2013-03-02 08:00:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"386",2013-03-02 08:05:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"387",2013-03-02 08:10:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"388",2013-03-02 08:15:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"389",2013-03-02 08:20:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"390",2013-03-02 08:25:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"391",2013-03-02 08:30:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"392",2013-03-02 08:35:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"393",2013-03-02 08:40:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"394",2013-03-02 08:45:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"395",2013-03-02 08:50:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"396",2013-03-02 08:55:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"397",2013-03-02 09:00:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"398",2013-03-02 09:05:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"399",2013-03-02 09:10:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"400",2013-03-02 09:15:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"401",2013-03-02 09:20:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"402",2013-03-02 09:25:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"403",2013-03-02 09:30:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"404",2013-03-02 09:35:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"405",2013-03-02 09:40:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"406",2013-03-02 09:45:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"407",2013-03-02 09:50:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"408",2013-03-02 09:55:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"409",2013-03-02 10:00:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"410",2013-03-02 10:05:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"411",2013-03-02 10:10:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"412",2013-03-02 10:15:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"413",2013-03-02 10:20:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"414",2013-03-02 10:25:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
"415",2013-03-02 10:30:00,1516,"closing_time_past;prev_time=>2013-03-01 22:44:24.288,prev_stock_market=>XCME"
